0.10390381	0.03681416	0.30891564	0.26982513	-0.097550586	-0.1893995	0.09364173	0.061274692	-0.27650675	-0.06440716	0.21299422	-0.21557565	-0.11784099	-0.02750924	0.16166767	0.11088243	0.10924481	0.013333537	-0.5914773	-0.56925946	0.05161195	0.2227296	0.29589432	0.032025296	-0.40950617	0.17419104	-0.04089604	0.18193695	-0.1535359	-0.13313729	-0.027030474	-0.16592637	0.49552527	-0.100983456	-0.05867171	-0.21238212	0.14956246	-0.28336868	-0.022953892	-0.07838525	-0.05857469	0.10512706	-0.27573034	0.19426166	0.05962167	-0.3423245	0.1575872	-0.07602073	0.08470191	0.35934868	-0.23652926	-0.18768668	-0.24089774	0.01791317	0.11879263	-0.29535073	-0.1625838	-0.2811556	-0.19679092	0.2157402	-0.07182912	-0.28474244	-0.03570744	-0.3974424	-0.164432	0.31249836	0.25297502	0.2611361	-0.22344771	0.23228538	0.0069317725	0.33605397	-0.08020498	-0.014950184	0.116316274	-0.117448755	0.16352117	0.047934312	-0.039982572	-0.23512146	-0.35229668	0.25821856	0.09224543	0.23693869	-0.09599678	0.08771316	0.18916906	0.101874	0.020816911	0.2190588	0.4275431	0.079557836	0.42058942	-0.04658556	0.89181775	0.30846322	-0.03360307	-0.33744752	0.019693112	0.4034431
-0.3771325	0.16869444	0.087824725	0.09068698	0.059832297	-0.039567165	-0.036816157	0.23031916	-0.1479381	-0.30347723	-0.06551179	-0.27146217	-0.37811399	0.2837924	0.030882837	0.04068108	0.11806184	-0.06894619	-0.1959108	-0.5641718	0.095290996	-0.087341726	0.4705088	-0.28478006	0.21556821	0.15427211	-0.33870754	0.2335056	-0.04282709	0.31737226	0.28357178	0.17765962	-0.113175884	-0.2562322	0.19120315	0.30150968	0.29020292	0.037242822	-0.074124105	0.259942	0.37583795	-0.021204628	-0.07873001	-0.11570539	0.10601011	0.22131887	0.1617168	0.034998804	0.089796595	0.029694894	0.15771005	-0.53368944	-0.05936431	0.24036714	-0.19304793	0.16215569	0.04043283	0.24460173	-0.005890626	0.18398847	-0.1591204	0.00940206	0.14895022	0.22165659	-0.11417351	0.15854698	0.24655221	0.1343986	0.31750223	0.2340303	-0.15133919	0.12546095	0.16081733	0.0006963012	-0.068486616	-0.2202294	-0.39044434	0.15162228	-0.01984504	-0.11956237	-0.48938033	-0.2979305	0.048094507	-0.058563266	-0.067828044	0.15730077	-0.17443088	0.05962828	0.096381396	0.042711694	0.31566066	0.103665195	0.048038043	-0.26368156	0.11861749	0.42629594	0.38556173	-0.106480256	-0.23785834	0.41485992
-0.23394056	-0.05412849	0.15368697	0.14964946	0.10521317	0.11034222	-0.15266854	0.16143729	-0.24281327	0.10598622	-0.16798185	-0.34916368	-0.19988967	0.26243004	0.2742434	-0.1206478	-0.008563438	0.12261067	0.049230013	-0.25831452	0.083259165	0.13686551	-0.014899751	-0.23477778	0.06620476	-0.16167389	-0.08675666	0.13284756	-0.059871856	0.014600721	0.6571579	-0.082416974	-0.0055515473	-0.033298943	0.10931305	-0.06767034	0.1892218	0.022699082	-0.013264252	-0.25796813	-0.16834673	-0.26336306	-0.067975275	0.10364495	0.12410704	0.050807126	-0.22843559	0.05924363	-0.07135387	0.083781205	0.018593851	-0.13706824	-0.20941116	-0.14390579	-0.43080333	-0.13168207	-0.061223805	-0.24196738	-0.17348713	-0.05286303	0.17912687	0.02090085	0.19280054	0.28802156	-0.42365336	0.40499866	0.2516582	0.10619068	-0.22803089	0.30472547	-0.08555746	0.23669307	0.35983822	0.030881252	0.144901	-0.03300602	0.37370968	0.104507074	-0.08861222	-0.3275161	-0.2919125	-0.22530498	0.038533043	0.29505092	0.11161744	-0.012208645	-0.17393664	-0.1466163	0.062435143	0.24608512	0.041565638	0.12202664	0.15916467	-0.25947064	0.120578215	0.05214057	-0.017120548	0.06511557	0.0346846	0.13360576
-0.0017163868	0.42659783	-0.037943363	0.040897377	0.21759565	-0.26946765	0.052488975	0.19878137	0.016017139	-0.14536878	0.079068005	-0.22448958	-0.13569133	-0.02867632	0.33535105	-0.095443055	0.28358936	-0.22590762	-0.16295607	-0.16592693	0.010803253	0.061253097	0.39497283	0.22037762	-0.34470847	0.31833786	-0.12175506	-0.05107473	0.057457462	0.1423744	0.49237204	0.032523315	-0.09960113	-0.10034465	-0.1547133	0.044908427	0.13716245	-0.17488788	-0.1178587	-0.12755285	0.095634215	-0.012207394	0.088302016	-0.22016229	0.1516074	0.13459305	-0.07438633	-0.029825205	-0.04844818	-0.05251237	0.12399473	-0.29512635	-0.15324585	-0.05954454	-0.27678645	-0.06596449	0.15749028	0.05524733	-0.14292194	-0.30746165	-0.026919797	-0.08494604	0.10564045	-0.033817504	-0.23888361	0.06983942	0.18361181	0.6026903	-0.45900416	0.2294926	0.04484773	0.21968023	0.17489769	0.14772545	0.03588315	-0.12572616	-0.10909382	0.09531747	-0.08486717	-0.04703064	-0.33183664	-0.13684778	0.05969795	0.14598416	0.094906546	-0.096379615	0.22549555	-0.052009173	-0.037830528	-0.039819703	0.045678433	-0.05696087	-0.011826929	-0.16457939	0.44185856	0.039908577	0.05724151	-0.2608559	0.007551116	-0.13717236
-0.22216311	0.19963379	-0.06422314	0.17980205	0.052217852	-0.15947354	-0.15377901	0.2815727	-0.19643979	0.10256951	-0.09133542	-0.27414727	-0.17896846	0.14422601	0.11673496	-0.013544542	0.043782715	-0.20753425	0.21491536	-0.6354582	0.050723255	-0.054728933	0.30362317	-0.1401782	-0.11168609	0.14531656	-0.14406331	0.19050147	-0.11526475	0.06737382	0.2556977	-0.06747738	-0.056499813	-0.08027815	0.15390351	-0.16239837	0.037568767	-0.14630817	-0.07050035	-0.027567303	-0.031050721	-0.12141051	-0.16036044	0.06402337	0.31903908	-0.2887031	0.035524026	-0.050348457	0.03622174	0.1584701	0.18273145	-0.11429093	0.03148088	0.05703147	-0.2807062	-0.11771824	-0.04892024	-0.11116822	-0.16948608	-0.13341211	-0.049213983	-0.008666163	-0.025311273	0.10111763	-0.3157563	0.2644084	0.11054333	0.45139867	-0.18042582	0.38435653	-0.33078685	0.23092404	0.10255784	0.012705457	0.110719964	0.047893636	-0.041595947	0.08202209	0.12350651	-0.3411781	-0.19224621	0.010054583	-0.039834853	-0.12389484	0.16447	-0.06636539	-0.0018581083	-0.08975977	-0.06284985	0.18331373	0.049450196	-0.0076640747	0.123556584	0.0030782935	0.039996408	-0.08793223	0.18271737	0.08086079	0.03354262	0.23027475
-0.17718747	0.07098574	-0.059529997	0.09293909	-0.21998452	-0.24680446	0.07124184	0.2855375	-0.1648214	-0.17669998	0.009202926	-0.20604134	-0.014931857	0.0101894	-0.023222761	-0.015774846	-0.054391447	-0.07845981	-0.09715463	-0.42428184	0.12298421	0.06572613	0.40944925	0.10822177	-0.2536513	-0.051333513	-0.026813887	-0.076782204	-0.015824769	0.105845094	0.5084396	-0.31565654	0.115872696	-0.26841328	-0.087220505	0.2889113	0.23102674	-0.06473201	0.008897281	0.012755925	0.20892413	-0.25709388	-0.2501704	0.13190517	0.12551326	-0.03201121	-0.16078015	0.054303642	0.1465775	0.06136331	0.008472482	-0.23793405	-0.0076040593	0.15917696	-0.21520825	-0.01626551	0.14927585	-0.22312474	-0.14097422	0.076735	-0.043451242	-0.14724897	0.3462464	0.08599913	-0.123207964	0.37176305	0.061493237	0.37477154	-0.16721879	0.0009013255	-0.10760145	0.0656159	0.1471125	0.08520401	0.025825791	0.058481492	-0.15354793	0.12578815	-0.08135774	0.010367991	-0.24961747	-0.20620188	-0.105461694	0.048399575	-0.06096724	-0.10580861	-0.06821695	0.11830246	0.10172862	0.084727764	0.17626116	0.28424254	-0.17491527	0.092641175	0.3532344	0.3136535	0.04438729	0.056937516	0.028333506	-0.013023623
0.07407606	0.2657408	0.048219457	0.27479866	0.2481579	-0.3039034	0.25660583	0.08037248	-0.0044329376	-0.30901417	0.2714879	-0.26640883	0.021184282	0.12046598	0.221831	-0.12243876	0.3223137	-0.13863301	-0.18699813	-0.26323766	-0.0090603875	-0.022316348	0.3551592	0.058795888	-0.23176321	0.2339456	-0.15281852	-0.22235742	-0.017558306	0.31209543	0.3954409	0.19265558	-0.10438598	-0.11487036	-0.21764362	0.23085265	0.031939134	-0.15750922	-0.05437559	-0.2661981	0.28158602	-0.13876389	0.25631636	-0.47035405	0.015666528	0.28752312	0.04538899	-0.08549202	0.0940998	0.072087415	0.1085196	-0.40047503	-0.26614356	-0.13331048	-0.024432976	-0.22095397	0.03283615	-0.029549282	-0.27149308	-0.2294611	0.054123648	-0.24246787	0.18252791	0.24064225	-0.390972	0.08083901	0.02768259	0.42483407	-0.3699627	0.048475828	0.17733847	0.059073083	0.22304113	0.07734512	0.09954095	-0.10617214	-0.121314615	0.16989559	-0.23325966	0.10222551	-0.18738836	-0.28411305	-0.11650731	0.23398934	0.08719249	-0.09213629	0.29063776	0.09299554	-0.016139587	0.063526995	0.26133674	-0.071330674	-0.16862144	-0.22747053	0.5858409	0.29138872	0.15030937	-0.27160707	-0.14206246	-0.031013673
-0.074709065	-0.0038897868	0.123467796	0.26434854	-0.10191957	-0.42571682	0.037546113	0.21241292	-0.3263737	-0.32822978	0.10995228	-0.12316298	-0.10274521	0.16446069	0.05281355	0.16827942	0.2158192	0.0829077	-0.3011696	-0.7818589	-0.006552042	0.1445673	0.32502687	-0.07471096	-0.1451106	0.05770796	-0.047138408	0.30550358	-0.25996414	0.291507	0.20469476	0.009524786	0.21001075	-0.42610198	-0.0691738	0.12687358	0.11699329	-0.24078651	-0.004485722	0.084263764	0.29601187	-0.1615196	-0.038868494	-0.033084918	0.35020447	-0.39462385	0.0842937	-0.25845242	0.44615707	0.13779382	0.07294019	-0.25894824	0.31001356	0.11216268	-0.3104029	0.043724097	-0.20754327	0.0675364	0.07530972	0.2638941	0.29536438	-0.15477264	0.3128752	0.12783472	-0.17456762	0.20644079	0.051658213	0.3284177	-0.149106	0.06888669	-0.09802201	0.0030289094	-0.030254906	0.25825694	-0.03367988	0.12423772	0.19426702	0.028937027	0.099463634	-0.030531116	-0.18536517	0.0052030454	-0.051675122	0.0043518124	-0.09137526	-0.071212016	0.24261053	0.23716623	0.120099716	0.22866721	0.21515076	-0.02657395	-0.021392992	-0.06775739	0.3520604	-0.035225436	0.25019622	0.12980835	0.14517498	-0.070504375
-0.09538545	0.3842307	0.04730724	0.47606802	0.039424073	0.014368573	-0.016742162	0.12617895	-0.11107337	-0.10573343	-0.013422173	-0.42027473	0.12584856	0.11562671	0.44007248	0.08017753	-0.110748045	0.36674595	-0.39293042	-0.33706856	0.032784235	0.26552343	0.31692606	0.06049791	0.17220506	-0.23939717	0.058683805	0.06518166	-0.2730269	-0.11848169	0.52330834	-0.28701824	0.49909827	-0.05230748	0.21088074	0.09186708	0.118677154	0.12611406	-0.030373052	-0.20850931	-0.009847744	0.0034388136	-0.2624357	0.011582455	0.12140403	-0.44532457	-0.144012	-0.02288384	-0.099150665	0.13339007	0.047489066	-0.24646816	-0.14527786	0.12636887	-0.2002228	-0.18808058	0.05140158	-0.055717856	0.033102635	0.10859557	0.0771581	-0.19627349	0.35101318	-0.017278101	-0.3347701	0.3343939	0.18685521	0.115797825	-0.39689448	0.38549063	-0.097814925	0.34517035	0.21919288	0.12774055	-0.16127208	-0.005266173	0.13472946	-0.09727009	-0.11253865	-0.29731834	-0.24642642	-0.11843733	0.2064568	-0.114878565	0.14628507	0.0954416	0.14873475	0.08360893	-0.19203286	0.27282056	0.044443786	0.17170592	0.19517212	-0.20801656	0.39183336	0.12388224	0.071322665	0.03846586	0.32777387	0.28675294
-0.41103074	-0.15002178	0.038704813	0.21331443	0.05787317	-0.22809952	-0.13626568	0.20341755	-0.44491714	-0.106717594	0.18042582	-0.33169153	-0.10513453	0.24170464	0.06307229	0.23110582	0.120110504	-0.2839238	-0.0027182864	-0.7525817	-0.04476594	0.23471983	0.33035687	0.020507885	0.07682724	0.13497508	-0.34260982	0.3968189	-0.04164458	0.13235271	0.508556	0.13677137	0.074553974	-0.026109224	-0.058238495	0.3260431	0.23809229	0.08086402	-0.10819955	0.00041082158	0.15315437	-0.19501674	-0.17270063	0.027702356	0.22814487	0.23198904	0.06306384	0.0072656944	0.092106946	0.13568187	0.19524942	-0.28471303	-0.15976958	0.206485	-0.3135144	-0.25178128	-0.11099992	-0.14338075	0.030076634	0.12885869	-0.052033544	-0.011374771	0.5903483	0.19890074	-0.32187417	0.10394572	-0.005577621	0.28398323	-0.1044619	0.06572995	-0.029340228	0.2786404	-0.043308623	-0.17409874	0.27379516	-0.10388596	0.20183098	-0.08265366	0.26481047	0.06580866	-0.34181613	-0.24371827	-0.06936737	-0.10286484	-0.021955827	-0.15211752	-0.34854266	-0.015975993	0.2898624	0.32388487	-0.020030327	0.3114516	0.2104369	0.06653163	0.14109725	-0.088951945	-0.07797975	0.2740823	0.14055055	-0.036848143
